Distance,Algorithm,Time
0.0012173396650082,BFS_Time,45.001666666666665
0.0016266338371015,BFS_Time,0.0086666666666666
0.0018516369757621,BFS_Time,0.0383333333333333
0.0032075591966465,BFS_Time,3.509
0.0036002187961309,BFS_Time,0.47
0.0036832230844737,BFS_Time,0.084
0.0037631608947819,BFS_Time,1.7586666666666668
0.0037631608947819,BFS_Time,1.7673333333333332
0.0046234075755875,BFS_Time,6.801
0.0047226712028248,BFS_Time,0.557
0.0050789553699555,BFS_Time,53.281666666666666
0.0052115022479135,BFS_Time,23.470333333333333
0.0054575290278645,BFS_Time,4.5633333333333335
0.0054966304996787,BFS_Time,0.1813333333333333
0.0055299332735575,BFS_Time,0.2896666666666667
0.005835459238141,BFS_Time,0.567
0.0059671525755605,BFS_Time,13.895
0.0066900934432954,BFS_Time,146.17833333333334
0.0067374596347582,BFS_Time,4.723666666666667
0.0070031101804841,BFS_Time,2.295
0.007023383664588,BFS_Time,28.187
0.0073406702044151,BFS_Time,91.146
0.0073443707184481,BFS_Time,142.20366666666666
0.0073766097063614,BFS_Time,496.463
0.0074071596290321,BFS_Time,159.19166666666666
0.0074459910159768,BFS_Time,147.581
0.0075678662699606,BFS_Time,101.28766666666668
0.0075895809904113,BFS_Time,143.022
0.0077748541658359,BFS_Time,66.872
0.0078430189136592,BFS_Time,89.33766666666668
0.008303871068365,BFS_Time,278.694
0.0083624287291437,BFS_Time,848.9456666666666
0.0084158455736752,BFS_Time,313.6533333333333
0.0085674929308377,BFS_Time,366.774
0.0085760761808642,BFS_Time,169.60166666666666
0.0085760761808642,BFS_Time,268.889
0.0086726155368484,BFS_Time,722.0883333333334
0.0087412287019621,BFS_Time,492.8786666666667
0.008741327013675,BFS_Time,516.6363333333334
0.0088013375710764,BFS_Time,358.7916666666667
0.008911443796041,BFS_Time,426.161
0.0089148793065297,BFS_Time,277.4616666666667
0.0089148793065297,BFS_Time,319.31666666666666
0.0091341049753105,BFS_Time,221.49066666666667
0.0091477988445304,BFS_Time,29.21666666666667
0.0099569197591393,BFS_Time,871.0383333333334
0.0101036901159922,BFS_Time,366.5696666666667
0.010163451445742,BFS_Time,361.44533333333334
0.0102624537772403,BFS_Time,321.23133333333334
0.0103650711859598,BFS_Time,256.51133333333337
0.0105117279740299,BFS_Time,3.7416666666666663
0.0105117279740299,BFS_Time,3.7933333333333334
0.0107792755424468,BFS_Time,220.62966666666665
0.0107792755424468,BFS_Time,139.39266666666666
0.0107794061937557,BFS_Time,316.84566666666666
0.010986371377757,BFS_Time,821.8726666666666
0.011188649893978,BFS_Time,3.1306666666666665
0.0114589203771592,BFS_Time,385.6163333333334
0.0117463820340569,BFS_Time,50.004666666666665
0.0117901864073458,BFS_Time,223.345
0.0118883915568921,BFS_Time,1358.318
0.0118941039998802,BFS_Time,4514.185333333333
0.0120250095817041,BFS_Time,436.9626666666667
0.012125554984825,BFS_Time,222.12866666666665
0.0121984907730445,BFS_Time,5225.044666666667
0.0122000431351699,BFS_Time,619.1173333333334
0.0123108816763866,BFS_Time,2077.764333333333
0.0123108816763866,BFS_Time,3171.615
0.0131672948778397,BFS_Time,620.6626666666666
0.0133299394544731,BFS_Time,1262.6186666666667
0.0133924707279872,BFS_Time,874.9376666666666
0.0136371109997701,BFS_Time,2046.479
0.0136768632109108,BFS_Time,3083.6496666666667
0.0139836114923898,BFS_Time,131.327
0.0140097515959416,BFS_Time,26131.619333333332
0.0141653055738316,BFS_Time,2988.0073333333335
0.0143036662111496,BFS_Time,6706.793
0.0143465491056196,BFS_Time,4536.948
0.0146644966125681,BFS_Time,1894.946
0.0147620645361672,BFS_Time,8672.947333333334
0.014768228740438,BFS_Time,15964.557666666666
0.0148423313468611,BFS_Time,4195.330333333333
0.015332831773029,BFS_Time,14668.141666666666
0.0153991039236061,BFS_Time,534.3723333333334
0.0154445584647134,BFS_Time,17990.97366666667
0.0155824424401304,BFS_Time,784.1026666666667
0.0158264852538405,BFS_Time,803.199
0.0158630895833719,BFS_Time,406.3966666666667
0.0159083116212874,BFS_Time,444.7486666666667
0.0163419369831133,BFS_Time,2900.709
0.0169171027285978,BFS_Time,2844.635
0.0169283749633593,BFS_Time,6697.526
0.016939823220448,BFS_Time,14439.699666666666
0.0169545803737494,BFS_Time,801.732
0.0170615443418821,BFS_Time,779.3643333333333
0.0170987675608509,BFS_Time,10445.065333333334
0.0173803926860111,BFS_Time,19257.591666666667
0.0174270109892631,BFS_Time,9214.985
0.0174704300605324,BFS_Time,22708.249
