,Distance,DFS_Time,DFS_Journey_Time
0,0.048069210344437244,2901.325,7650.82283399876
1,0.002569452635247301,77.131,5297.178967874637
2,0.025946849237053694,2708.827,8406.52566533613
3,0.022045507313241924,17.268,2500.4582325395622
4,0.09244056193120022,2755.865,8720.703003259136
5,0.05593767033831521,1997.668,8745.762247666607
6,0.001443909633123909,88.572,5469.866004485012
7,0.036347776967733884,2595.831,8288.766701491131
8,0.047281240614763756,3272.225,5680.471484847649
9,0.06723115626561504,374.402,6906.418661887612
10,0.0020155768580537186,79.867,5345.434639921601
11,0.028561841850482075,127.209,5733.442381558631
12,0.0014834005751131502,78.834,5331.42906980909
13,0.0458135025275239,150.472,5840.793275723165
14,0.09102794420973169,3554.658,4603.302867722247
15,0.040899734858430604,3301.84,5675.773059558696
16,0.04540759601817023,1369.297,11712.446326380272
17,0.03796209574476237,2588.022,8292.079928993944
18,0.0626692145413579,2517.442,8862.241586942475
19,0.08305773294080462,303.697,6244.824607071618
20,0.058233939296542074,4276.73,1560.8085382929519
21,0.06253902668144252,4286.766,1362.6342739212905
22,0.07387268853924842,3029.563,7361.035145163249
23,0.030573516187423808,2113.9,8407.445989472963
24,0.0021319049098536802,773.626,10199.252095157062
25,0.040899734858430604,3270.686,5675.773059558696
26,0.041954133122614964,1709.936,9502.65470136445
27,0.09421923373150497,43.026,3989.7360886418296
28,0.0735262099782334,875.457,10905.068445275156
29,0.04512231133582564,440.006,7625.728990657391
30,0.0906042710716969,3090.878,6908.403600435293
31,0.028115048000752926,6.644,1858.0692352358424
32,0.07099445691168652,338.671,6549.319997228739
33,0.05641044889793438,2674.326,8365.020354215843
34,0.07757658423026695,2012.148,9635.425525558721
35,0.08722514346788049,2510.534,8697.749143932946
36,0.05430200474871246,636.477,8759.963679450078
37,0.08560761952641041,3796.295,3859.6537032112346
38,0.07888283218338846,3900.175,3888.287606405204
39,0.06811087352111174,436.758,7389.825184833795
40,0.06807031645981683,1146.539,12172.125314514957
41,0.009129886062770001,655.643,9174.330805243613
42,0.029250541667345083,517.039,8304.426680938232
43,0.06268487565025879,2.829,1336.4324558719632
44,0.05286662223844227,3260.291,6126.701599132213
45,0.03855937512447185,287.611,5916.521020837899
46,0.0740302691231791,2319.4,8947.535329483548
47,0.0725105881242306,475.895,7921.6130164942815
48,0.05467089713318794,1056.752,11700.627314251116
49,0.032541782662570996,650.074,9009.762522666779
50,0.07180266808068621,1231.215,12792.053077044846
51,0.04768145653683844,588.903,8845.055285592473
52,0.03898910279672636,116.688,5841.356435414329
53,0.07646990769242624,45.941,3978.4432899544286
54,0.07046120883371543,299.703,6122.437228539489
55,0.034109847738144954,1406.205,11508.017572261404
56,0.08483675769522171,1857.088,9694.732775445336
57,0.04410596079069772,1809.623,9905.783214617795
58,0.009182546536583798,2782.993,8527.418159876366
59,0.06522090007611765,45.553,4040.1569960491183
60,0.05290468312128222,2453.314,8904.595322568297
61,0.08824752436257158,2251.007,8666.260590264306
62,0.053553551598886445,2167.151,8085.741672674161
63,0.0033371322846016188,52.328,4391.2904506927825
64,0.02421584547667169,108.317,5596.932655847392
65,0.06707000105271778,474.756,7844.268463754979
66,0.06329387530286486,2343.401,8982.509700157805
67,0.00016468347109504757,11.069,2254.5017689534875
68,0.037274821984764894,609.125,8755.262427658476
69,0.06103994643644422,276.107,5764.680367930384
70,0.027386484070587414,1742.285,9597.065783323234
71,0.055215527790396964,2278.63,8817.097128590689
72,0.045469848102936264,1092.026,11700.937641233628
73,0.024820574395572545,716.493,9410.634835164276
74,0.008922152756231887,66.135,5008.857424051854
75,0.05331093161648412,2474.586,8896.065433353502
76,0.0386945442703748,263.42,5689.689432146742
77,0.015900562146803833,3376.187,5531.637291414018
78,0.05338813056777365,923.41,11064.556394825682
79,0.03293664557709658,896.243,11247.592742785877
80,0.09290372728834263,1852.354,9710.455225347601
81,0.011033772125405357,8.328,2126.575937562507
82,0.001674419236414945,4071.53,2411.3070152490127
83,0.06184710654299009,2309.741,8975.520271518923
84,0.08603024846538927,320.562,6412.474207410527
85,0.06205806472575522,1127.445,11857.505931021551
86,0.029446535326930562,1754.139,9626.248116768227
87,0.04025657742672081,25.299,2789.265860050905
88,0.014778581153592521,86.592,5469.787461047119
89,0.03229135561430996,203.493,5753.222932995779
90,0.08429248430916225,3727.773,4466.0419826464695
91,0.07557736459995597,421.077,7285.941891775537
92,0.022108118157303683,222.626,5302.937042431451
93,0.04473135745093704,588.4,8784.108746029666
94,0.04146144943557361,121.417,5836.368233372906
95,0.027988402177074188,3433.635,8250.476288482048
96,0.06470118019311384,412.796,7073.738800588959
97,0.06180301328664366,174.31,6262.920919980563
98,0.08594879188667241,0.651,606.0688131693043
99,0.06812617839295325,2.557,1270.5653357417102
100,0.003990974852767109,7.254,1952.786860906051
101,0.05704505816294058,1255.211,12969.528731005663
102,0.02403442307602515,105.433,5555.852875244218
103,0.07023460117714747,2489.279,8852.647831217695
104,0.0698475633960989,2529.817,8837.36029488969
105,0.060576079100608735,1177.068,11848.632730810335
106,0.05490356275181994,3.942,1493.8641128561449
107,0.055447109749808474,2142.841,9088.89705526925
108,0.09100838690996008,3112.03,6891.76715664595
109,0.07706007255462831,2.19,1204.5712271386872
110,0.03873865455456855,258.895,5659.919573517279
111,0.0463250286403988,3256.676,5678.445898100077
112,0.045835549205539054,3576.902,5887.3567618370935
113,0.08358136617460031,39.639,3682.0573432757874
114,0.09168498911216785,44.215,3978.3360150777726
115,0.04889414811556121,47.793,4138.298623744959
116,0.06559156981665942,3015.97,7474.627145715838
117,0.06546456266167239,35.574,3431.007535240664
118,0.052291040587119864,32.018,3177.7737837752
119,0.0780746179720469,3582.14,4472.291777591001
120,0.02252468845140957,104.541,5580.635120104812
121,0.030742132875260748,124.804,5723.12194133591
122,0.03328669114814454,1646.035,10514.217321225271
123,0.05812009062337937,1391.286,12016.459273798284
124,0.01134787808318671,3377.774,5614.5213155893925
125,0.03293664557709658,978.777,11247.592742785877
126,0.05704505816294058,1597.357,12969.528731005663
127,0.0038177250563164113,1737.823,10272.28159260398
128,0.046714207230749503,4383.443,3083.109464368764
129,0.03118642807056409,4680.601,2356.7128304705357
130,0.0505490167229625,640.117,8704.763567394204
131,0.011603650045171082,747.274,9399.605774145293
132,0.022431840469386014,986.703,11539.548644023998
133,0.040682742508137124,1472.353,11736.081225650112
134,0.04249664532645994,494.161,8014.204780166873
135,0.019148759439599924,4069.74,2390.749979128454
136,0.04152832183164201,22.091,2675.8044380479205
137,0.005546928944828516,693.398,9493.351404629948
138,0.08183899399888592,424.417,7200.168560397531
139,0.012481622603967794,0.02,29.288670356744202
140,0.057593605412291984,1950.329,9097.599394809022
141,0.010824606410868647,3401.511,5280.301991672147
142,0.054607235374716075,4271.877,1573.4885679268696
143,0.04593444849286575,158.281,5924.1373400310085
144,0.03613540272364749,24.924,2775.6082180180647
145,0.04408284869593944,540.764,8624.751553009904
146,0.08841331213443003,4343.999,1249.7391693688053
147,0.0912075766839729,1220.739,12804.589596356418
148,0.0807952622785671,1155.579,12084.51595568924
149,0.016525597242171224,793.341,10374.081484916347
150,0.020816460920618046,2786.277,8433.202014705861
151,0.05019186393730239,625.303,8692.452897275625
152,0.024930162158613822,2090.124,8580.014138687276
153,0.05541261592920075,4291.931,1472.6971025368875
154,0.031438651138872946,20.155,2585.0713871800085
155,0.015330319753456176,240.33,5614.589657071402
156,0.05461825879593784,2822.486,8327.388379750064
157,0.005282987408495539,83.385,5373.149922336303
158,0.04732963905051958,200.793,5837.250281775565
159,0.017146692879226905,3329.476,5634.192916618429
160,0.08081517766923739,1193.264,12735.362376865005
161,0.010487365073134247,233.929,5559.7169295689655
162,0.059749717736540565,174.566,6203.804283830463
163,0.0680379558684779,2.615,1278.4882776129264
164,0.0842892922596234,4319.802,1203.292456964436
165,0.0358839030914337,2604.708,8316.068204971356
166,0.06136723903753052,2977.407,7793.291488149046
167,0.08769720156722649,1181.509,12523.659749542458
168,0.05334827985064974,3890.805,3277.95654283386
169,0.06519207753044216,2515.173,8850.718522817924
170,0.07908064328428041,1.649,1029.1189569230812
171,0.015414291722618052,0.024,50.845070764945355
172,0.05524078535924503,1101.87,11788.773103508207
173,0.0029294601751691106,778.914,10227.245031195314
174,0.0020155768580537186,79.935,5345.434639921601
175,0.07659084429931856,1177.004,12564.995432910146
176,0.06852032783841298,1574.984,10824.261943190773
177,0.07142739033127997,4265.107,1690.7590976709528
178,0.05251373213706559,621.667,8776.63997696531
179,0.044306614949377834,2735.17,8396.139835152833
180,0.08144767498940451,2387.353,8720.044908003532
181,0.08651758982195489,2378.263,8703.456831988522
182,0.08727423469785367,2298.114,8697.62623715121
183,0.037620239849159964,116.297,5841.715424326267
184,0.03676327456573376,1926.594,9029.478138578304
185,0.013713519172708685,94.52,5436.097266704764
186,0.07248711132911026,1311.48,12287.710633598244
187,0.01911924187461026,1514.16,11353.945049696109
188,0.027604558480135825,910.371,11369.605606289908
189,0.04432084137682858,149.611,5832.81790837865
190,0.015505335406838945,13.04,2315.17067749796
191,0.06024028008612784,377.357,6928.292941668954
192,0.05274779822397519,268.66,5699.211171907305
193,0.005168801449322969,1711.641,10190.873825909526
194,0.057900618882095634,0.369,396.537730990956
195,0.01657609963074378,227.576,5485.684089475697
196,0.032273211651437796,115.743,5861.156506041971
197,0.06759576936071851,2488.85,8841.477060793344
198,0.02880871754417633,921.029,11386.188628794134
199,0.0758171302897707,1169.564,12305.42359846579
200,0.007013987388613786,93.181,5399.329226438846
201,0.05584375590840747,3327.409,6089.931872148685
202,0.022173215547101055,15.989,2498.989384720239
203,0.010186776978295939,211.009,5402.133383522537
204,0.010302033571848836,733.8,9905.914897196511
205,0.04637483363109394,1056.629,11701.674395695958
206,0.031610127621412666,2051.88,8494.762217218275
207,0.013317950205673237,57.084,4640.4815598818595
208,0.045472348984876836,592.194,8794.923604030622
209,0.011785800092861877,526.6,8424.25477639867
210,0.02400559105173411,1403.416,11551.421869021102
211,0.009570995877036293,8.299,2113.4130639292966
212,0.09518255105973783,40.27,3735.9526601891203
213,0.02947465998614803,0.151,206.00113368417638
214,0.07181158137985875,4269.648,1602.4527052880037
215,0.07263722100770388,1233.259,12834.524312729087
216,0.039645082903073864,4181.898,1793.5669824420565
217,0.014067820265529808,1462.133,11799.211812332984
218,0.011970072231706267,1001.389,11413.432271713842
219,0.040899734858430604,3261.229,5675.773059558696
220,0.032273211651437796,115.627,5861.156506041971
221,0.084027097003288,1192.887,12792.352859462635
222,0.07578867566341359,414.612,7197.116220421411
223,0.013519653727157714,0.018,37.047941885049426
224,0.0016004254353777303,4078.548,2411.7838407277386
225,0.09226340913865938,404.647,7139.792556746926
